track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Assiniboia Downs,2025-07-01,1,1,Ropers N Wranglers,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-01,1,2,Betty Jo,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Assiniboia Downs,2025-07-01,1,3,Sparkling Silver,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Assiniboia Downs,2025-07-01,1,4,Russian Pearl,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-01,1,5,Commandoslastdance,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-01,1,6,Drill Baby Drill,0,,,-999.0,6,,,,0,,,,,,,,111.0,,0,0
Assiniboia Downs,2025-07-01,2,1,Olive's Candy,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Assiniboia Downs,2025-07-01,2,2,Yellow Birdie,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Assiniboia Downs,2025-07-01,2,3,Midnightcandystorm,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-01,2,4,Mineral Rights,0,,,-999.0,6,,,,0,,,,,,,,113.0,,0,0
Assiniboia Downs,2025-07-01,2,5,Destined to Dance,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Assiniboia Downs,2025-07-01,2,6,Tia Suzi,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-01,3,1,Born in a Blizzard,0,,,-999.0,5,,,,0,,,,,,,,114.0,,0,0
Assiniboia Downs,2025-07-01,3,2,Shizette,0,,,-999.0,5,,,,0,,,,,,,,114.0,,0,0
Assiniboia Downs,2025-07-01,3,3,Twolefttoload,0,,,-999.0,5,,,,0,,,,,,,,119.0,,0,0
Assiniboia Downs,2025-07-01,3,4,Amplify,0,,,-999.0,5,,,,0,,,,,,,,114.0,,1,0
Assiniboia Downs,2025-07-01,3,5,Nikkitysplit,0,,,-999.0,5,,,,0,,,,,,,,119.0,,0,0
