track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Belmont at the Big A,2024-10-05,1,1,Upstanding,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,1,2,Luca On Point,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,1,3,Party With Smarty,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Belmont at the Big A,2024-10-05,1,4,Tomorrow's Wish,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,1,5,Masmak,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,1,6,Cuando,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,1,7,Iron Sight,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Belmont at the Big A,2024-10-05,2,1,Danziger,0,,,-999.0,11,,,,0,,,,,,,,112.0,,0,0
Belmont at the Big A,2024-10-05,2,2,Stegosaurus,0,,,-999.0,11,,,,0,,,,,,,,119.0,,1,0
Belmont at the Big A,2024-10-05,2,3,Magni,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,4,Viking Warrior,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,5,Papa Paulie P,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,6,Saratoga Warrior,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,7,Monte Avi,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,8,Nyikos,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,9,Rocked Out,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Belmont at the Big A,2024-10-05,2,10,Bookitwithhaddad,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
