track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Assiniboia Downs,2025-07-15,1,1,Get Up Early,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,1,2,Pino Bambino,0,,,-999.0,5,,,,0,,,,,,,,124.0,,0,0
Assiniboia Downs,2025-07-15,1,3,Cavore,0,,,-999.0,5,,,,0,,,,,,,,117.0,,0,0
Assiniboia Downs,2025-07-15,1,4,He Knows We Know,0,,,-999.0,5,,,,0,,,,,,,,119.0,,0,0
Assiniboia Downs,2025-07-15,1,5,Devils Time,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,2,1,Diane's Wish,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,2,2,Aunt Irene,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,2,3,Diamond Grand,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,2,4,Highlander Honey,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,2,5,Russian Pearl,0,,,-999.0,6,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,2,6,Filly Fatale,0,,,-999.0,6,,,,0,,,,,,,,118.0,,0,0
Assiniboia Downs,2025-07-15,3,1,Dashing d'Artagnan,0,,,-999.0,6,,,,0,,,,,,,,117.0,,0,0
Assiniboia Downs,2025-07-15,3,2,Noiwontbackdown,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,3,3,Zen State,0,,,-999.0,6,,,,0,,,,,,,,117.0,,0,0
Assiniboia Downs,2025-07-15,3,4,Hot Cake,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,3,5,No Magic,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,3,6,Hi Plains Hunk,0,,,-999.0,6,,,,0,,,,,,,,119.0,,0,0
Assiniboia Downs,2025-07-15,4,1,Aaron's Spirit,0,,,-999.0,7,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,4,2,Lucky Appeal,0,,,-999.0,7,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,4,3,Smackover Lime,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Assiniboia Downs,2025-07-15,4,4,Lt. Norm,0,,,-999.0,7,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,4,5,Green Amazon,0,,,-999.0,7,,,,0,,,,,,,,122.0,,0,0
Assiniboia Downs,2025-07-15,4,6,Big Walk,0,,,-999.0,7,,,,0,,,,,,,,119.0,,0,0
Assiniboia Downs,2025-07-15,4,7,Luka Grazie,0,,,-999.0,7,,,,0,,,,,,,,119.0,,0,0
Assiniboia Downs,2025-07-15,5,1,Burrow Down,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Assiniboia Downs,2025-07-15,5,2,Marvelous Lady,0,,,-999.0,8,,,,0,,,,,,,,118.0,,0,0
Assiniboia Downs,2025-07-15,5,3,Jj's American Diva,0,,,-999.0,8,,,,0,,,,,,,,118.0,,0,0
Assiniboia Downs,2025-07-15,5,4,Midshipman's Lady,0,,,-999.0,8,,,,0,,,,,,,,118.0,,0,0
