track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Churchill Downs,2024-11-14,1,1,Grand Kingdom,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,1,2,Wise Counsel,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,1,3,Ultimate Strike,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,1,4,Come to Papa,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,1,5,Hope Joe's Right,0,,,-999.0,6,,,,0,,,,,,,,121.0,,1,0
Churchill Downs,2024-11-14,1,6,Awol,0,,,-999.0,6,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,2,1,Greer's Gold,0,,,-999.0,7,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,2,2,Baby Avery,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Churchill Downs,2024-11-14,2,3,Magnificent Rags,0,,,-999.0,7,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,2,4,Churning Berni,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Churchill Downs,2024-11-14,2,5,Tennessee Lamb,0,,,-999.0,7,,,,0,,,,,,,,121.0,,1,0
Churchill Downs,2024-11-14,2,6,Speed Institute,0,,,-999.0,7,,,,0,,,,,,,,117.0,,0,0
Churchill Downs,2024-11-14,2,7,Elko County,0,,,-999.0,7,,,,0,,,,,,,,121.0,,0,0
Churchill Downs,2024-11-14,3,1,Appeal Denied,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,3,2,Woodythebidspotter,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,3,3,Monterey Peninsula,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,3,4,Oncoming Train,0,,,-999.0,8,,,,0,,,,,,,,113.0,,0,0
Churchill Downs,2024-11-14,3,5,Kant Beat the Rock,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,3,6,Ready Pursuit,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,3,7,Global Stage,0,,,-999.0,8,,,,0,,,,,,,,110.0,,1,0
Churchill Downs,2024-11-14,3,8,Metallic Man,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Churchill Downs,2024-11-14,4,1,Sharp Speed,0,,,-999.0,8,,,,0,,,,,,,,119.0,,0,0
Churchill Downs,2024-11-14,4,2,Baytown Boujee,0,,,-999.0,8,,,,0,,,,,,,,119.0,,0,0
Churchill Downs,2024-11-14,4,3,Talent Show,0,,,-999.0,8,,,,0,,,,,,,,119.0,,0,0
Churchill Downs,2024-11-14,4,4,Reecho,0,,,-999.0,8,,,,0,,,,,,,,119.0,,0,0
Churchill Downs,2024-11-14,4,5,Blue Dazzler,0,,,-999.0,8,,,,0,,,,,,,,119.0,,0,0
