track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Mahoning Valley,2025-02-10,1,1,Gail's Dancer,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,1,2,City Signs,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,1,3,National Diamond,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,1,4,Chloes Angel,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,1,5,Cowchi,0,,,-999.0,6,,,,0,,,,,,,,119.0,,0,0
Mahoning Valley,2025-02-10,1,6,Village Cat,0,,,-999.0,6,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,2,1,Speedy Mobile,0,,,-999.0,6,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,2,2,Zakaria,0,,,-999.0,6,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,2,3,Red Head Kid,0,,,-999.0,6,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,2,4,Hartstein,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,2,5,Roll On Big O,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,2,6,Oklahoma Joe,0,,,-999.0,6,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,3,1,Frac Amour,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,3,2,Spirited Ride,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,3,3,Wine and Waves,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,3,4,Sicilian Style Two,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,3,5,My Suzie Q,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,3,6,Spunky One,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,1,Danza Magic,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,2,Sweet Empire,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,3,Biscayne Bay,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,4,Shakeurskinnylegs,0,,,-999.0,11,,,,0,,,,,,,,119.0,,0,0
Mahoning Valley,2025-02-10,4,5,Truly Inclusive,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,6,Cliftons Ballerina,0,,,-999.0,11,,,,0,,,,,,,,121.0,,0,0
Mahoning Valley,2025-02-10,4,7,Power Banker,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,8,Exactitude,0,,,-999.0,11,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,4,9,Lady Abril,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,10,Bay Magic,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,4,11,Spice Ice,0,,,-999.0,11,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,1,Dr. Zarnett,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,2,Totellyouthetruth,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,3,Rumble Strip Ron,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,4,Quiet Amigo,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,5,It'sgoodtobeseen,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,6,Sammy and Shorty,0,,,-999.0,7,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,5,7,Corner Office,0,,,-999.0,7,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,1,Country Ruckus,0,,,-999.0,10,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,6,2,Liberate,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,3,Gone in a Flash,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,4,Uptown,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,5,The Pink Z,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,6,Dark Vader,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,7,Palace Temptation,0,,,-999.0,10,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,6,8,Wildcat Express,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,9,Biscuits and Grits,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,6,10,Midnight Warship,0,,,-999.0,10,,,,0,,,,,,,,126.0,,0,0
Mahoning Valley,2025-02-10,7,1,Honey Bella,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,7,2,Lady Wellington,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,7,3,Lady Lottie,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,7,4,Kingdom Queen,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,7,5,Hartful Hope,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
Mahoning Valley,2025-02-10,7,6,Sharp Az Can Be,0,,,-999.0,8,,,,0,,,,,,,,124.0,,0,0
