track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days
Finger Lakes,2024-09-10,1,1,Jannie Mae,0,,,-999.0,6,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,1,2,Bump in the Night,0,,,-999.0,6,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,1,3,Lady Fortuna,0,,,-999.0,6,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,1,4,Our First Lady,0,,,-999.0,6,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,1,5,Tomaki,0,,,-999.0,6,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,1,6,Jayla,0,,,-999.0,6,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,2,1,Our Reward,0,,,-999.0,7,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,2,2,Bankers Rose Gold,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,2,3,Imalottalady,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,2,4,Nurse Bunny,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,2,5,Champagne Surprise,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,2,6,Crews in to Win,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,2,7,Bella Banker,0,,,-999.0,7,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,3,1,Union Navy,0,,,-999.0,6,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,3,2,Billieve in Josh,0,,,-999.0,6,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,3,3,Dorothys Happiness,0,,,-999.0,6,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,3,4,Smile Takes Charge,0,,,-999.0,6,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,3,5,Devil's Cay,0,,,-999.0,6,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,3,6,Stewie,0,,,-999.0,6,,,,0.0,,,,,,,,119.0,
Finger Lakes,2024-09-10,4,1,Joe's Had Enough,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,4,1A,Don't Poke the Cat,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,4,2,Devil Or Angel,0,,,-999.0,9,,,,0.0,,,,,,,,123.0,
Finger Lakes,2024-09-10,4,3,Mr. Einstein,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,4,4,Our Man Mike,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,4,5,Ginnsu Warrior,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,4,6,Golden Reign,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,4,7,Matty's Express,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,4,8,Jitter Juice,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,5,1,Braciole,0,,,-999.0,7,,,,0.0,,,,,,,,118.0,
Finger Lakes,2024-09-10,5,2,Holey Matrimony,0,,,-999.0,7,,,,0.0,,,,,,,,118.0,
Finger Lakes,2024-09-10,5,3,Peruvian Boy,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,5,4,Smokin' Alone,0,,,-999.0,7,,,,0.0,,,,,,,,120.0,
Finger Lakes,2024-09-10,5,5,Breaking Stones,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,5,6,Sneads,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,5,7,Ribbons and Medals,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,1,Jacoba,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,2,Ringgood,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,3,Asap Restoration,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,4,Blu Grotto,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,5,Parade Field,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,6,Maseta,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,7,Buck Wild,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,8,Interstate,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,6,9,Riley Bee,0,,,-999.0,11,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,6,10,Knight Ofthe Crown,0,,,-999.0,11,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,6,11,Delta Ridge,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,7,1,Lady Quinn,0,,,-999.0,10,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,7,1A,Eros's Girl,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,7,2,Misty Gale,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,7,3,Special Pal,0,,,-999.0,10,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,7,4,In Traffic,0,,,-999.0,10,,,,0.0,,,,,,,,120.0,
Finger Lakes,2024-09-10,7,5,Try It Again,0,,,-999.0,10,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,7,6,Grand Lady Indy,0,,,-999.0,10,,,,0.0,,,,,,,,121.0,
Finger Lakes,2024-09-10,7,7,Princess Sonya,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,7,8,Sweet Shallots,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,7,9,Diva Banker,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,1,Flurry of Roses,0,,,-999.0,8,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,8,2,Galley Head,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,3,Sweet Sugar Baby,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,4,Shasi,0,,,-999.0,8,,,,0.0,,,,,,,,124.0,
Finger Lakes,2024-09-10,8,5,True Martini,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,6,M. A. S. Scruves,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,7,Sweet Sensation,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Finger Lakes,2024-09-10,8,8,Tintagel,0,,,-999.0,8,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,1,1,Rooster Run,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,1,2,Run Smitty Run,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,1,3,Jacked,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,1,4,Pink Higgins,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,1,5,Wings for Eno,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,1,6,Raul's Encanto,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,1,7,Homeland Messa,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,1,8,Ghost Cowboy,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,1,9,My Uncle Leon,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,2,1,Night Orb,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,2,Bet On Bourbon,0,,,-999.0,10,,,,0.0,,,,,,,,114.0,
Louisiana Downs,2024-09-10,2,3,Tay Tay's Baby,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,4,Texas Red Bel,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,5,Royal Bonus,0,,,-999.0,10,,,,0.0,,,,,,,,117.0,
Louisiana Downs,2024-09-10,2,6,She'smysmokeshow,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,7,Yolanda Who,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,8,Zoom Erin,0,,,-999.0,10,,,,0.0,,,,,,,,117.0,
Louisiana Downs,2024-09-10,2,9,Freezer Burn,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,2,10,Seriously Sassy,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,3,1,Coushatta Cutie,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,3,2,Sugar Cane Gal,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,3,3,Discreet Deal,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,3,4,Grace's Vision,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,3,5,Customerunhappy,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,3,6,Time to Close,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,3,7,Wheels Like Nala,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,3,8,Lexi's Fury,0,,,-999.0,9,,,,0.0,,,,,,,,116.0,
Louisiana Downs,2024-09-10,3,9,Inez,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,4,1,Cajun Mischief,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,4,2,Big Tap Baby,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,4,3,Hennessy Wild,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,4,4,Friend's Do Care,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,4,5,Avery's Gem,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,4,6,Kingprin,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,4,7,Slew City Henry,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,4,8,St Pierre,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,4,9,Doss,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,5,1,Power Nap,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,5,2,Give Em Hail Gayle,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,5,3,Small Town Heroine,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,5,4,Rosaliesproduction,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,5,5,Crawfish Burl,0,,,-999.0,9,,,,0.0,,,,,,,,116.0,
Louisiana Downs,2024-09-10,5,6,Insipid,0,,,-999.0,9,,,,0.0,,,,,,,,111.0,
Louisiana Downs,2024-09-10,5,7,Fuego K,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,5,8,Laryscountrygirl,0,,,-999.0,9,,,,0.0,,,,,,,,114.0,
Louisiana Downs,2024-09-10,5,9,Foxy's Bay Bullet,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,6,1,Bind On Earth,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,6,2,Overcast,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
