track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days
Parx Racing,2024-09-11,8,8,Evasive Moves,0,,,-999.0,8,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-11,9,1,Frosted Diamond,0,,,-999.0,6,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-11,9,2,Dazzy,0,,,-999.0,6,,,,0.0,,,,,,,,121.0,
Parx Racing,2024-09-11,9,3,Arrogante,0,,,-999.0,6,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-11,9,4,Tempest Rising,0,,,-999.0,6,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-11,9,5,Diane's Merlot,0,,,-999.0,6,,,,0.0,,,,,,,,118.0,
Parx Racing,2024-09-11,9,6,Sundria,0,,,-999.0,6,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-11,10,,Mighty Minion,0,,,-999.0,13,,,,0.0,,,,,,,,,
Parx Racing,2024-09-11,10,1,Boom Boom Kaboom,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,2,Swing Oil,0,,,-999.0,13,,,,0.0,,,,,,,,119.0,
Parx Racing,2024-09-11,10,3,Dream Knight,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,4,Whiskey Prize,0,,,-999.0,13,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-11,10,5,I Once Stood Alone,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,6,Modern Midas,0,,,-999.0,13,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-11,10,7,Wynn Giant,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,8,Eddiemush,0,,,-999.0,13,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-11,10,9,Secret Alliance,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,10,Moon Dog,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-11,10,12,Connecting,0,,,-999.0,13,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-11,10,13,Reckless Place,0,,,-999.0,13,,,,0.0,,,,,,,,122.0,
