track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Finger Lakes,2025-05-05,1,1,Laughter,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,1,2,Lady Quinn,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,1,3,Saloon Girl,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,1,4,Flight Control,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,1,5,Flyin By,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,1,6,Banned From Midway,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,2,1,Special Pal,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,2,2,Fabulous Fox,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,2,3,Remoane,0,,,-999.0,6,,,,0,,,,,,,,118.0,,0,0
Finger Lakes,2025-05-05,2,4,In Traffic,0,,,-999.0,6,,,,0,,,,,,,,118.0,,0,0
Finger Lakes,2025-05-05,2,5,Eros's Girl,0,,,-999.0,6,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,2,6,Jayla,0,,,-999.0,6,,,,0,,,,,,,,118.0,,0,0
Finger Lakes,2025-05-05,3,1,Love Thyself,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,3,2,Fedalia,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,3,3,Starr's Delight,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,3,4,Echo Seven,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,3,5,Jackson Avenue,0,,,-999.0,5,,,,0,,,,,,,,122.0,,0,0
Finger Lakes,2025-05-05,4,1,Island Ride,0,,,-999.0,6,,,,0,,,,,,,,120.0,,0,0
Finger Lakes,2025-05-05,4,2,Hypnotic Flair,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,4,3,Change Order,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,4,4,Emily Reward,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,4,5,Grace Candy,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,4,6,Call Me Penny,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
Finger Lakes,2025-05-05,5,1,Shortsinthewinter,0,,,-999.0,6,,,,0,,,,,,,,124.0,,0,0
