track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Aqueduct,2025-02-22,1,1,Miles and Miles,0,,,-999.0,7,,,,0,,,,,,,,120.0,,1,0
Aqueduct,2025-02-22,1,2,Dominican Pirate,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,1,3,Powered by Coal,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,1,4,Dear Chairman,0,,,-999.0,7,,,,0,,,,,,,,120.0,,1,0
Aqueduct,2025-02-22,1,5,Asset Management,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,1,6,Magni,0,,,-999.0,7,,,,0,,,,,,,,120.0,,1,0
Aqueduct,2025-02-22,1,7,Lucky Dragon,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,2,1,Jolly Miss Jill,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,2,1A,Halo City,0,,,-999.0,8,,,,0,,,,,,,,121.0,,0,0
Aqueduct,2025-02-22,2,2,Raw Power,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,2,3,Find Your Joy,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,2,4,Everlys Girl,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,2,5,Obstinate,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,2,6,Sister Linda,0,,,-999.0,8,,,,0,,,,,,,,121.0,,1,0
Aqueduct,2025-02-22,2,7,Condiment Girl,0,,,-999.0,8,,,,0,,,,,,,,116.0,,1,0
Aqueduct,2025-02-22,3,1,Kid's Last Laugh,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Aqueduct,2025-02-22,3,2,Catchphrase,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Aqueduct,2025-02-22,3,3,Weigh the Risks,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,3,4,Patricia Ann,0,,,-999.0,7,,,,0,,,,,,,,120.0,,0,0
Aqueduct,2025-02-22,3,5,Bernietakescharge,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Aqueduct,2025-02-22,3,6,Bon Adieu,0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Aqueduct,2025-02-22,3,7,Aussie Girl (IRE),0,,,-999.0,7,,,,0,,,,,,,,118.0,,0,0
Aqueduct,2025-02-22,4,1,Montauk Mystique,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,2,Beira,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,3,Blenheim Baby,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,4,Focus Pocus,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,5,To Be Loved by You,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,6,Dat Dares Right,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,7,Street View,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,4,8,She's Cool,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,5,1,Sondsliksomdiniddo,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,5,2,Seventh Race Shake,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,5,3,York Tavern,0,,,-999.0,8,,,,0,,,,,,,,123.0,,1,0
Aqueduct,2025-02-22,5,4,Boss Three O Two,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
Aqueduct,2025-02-22,5,5,King Freud,0,,,-999.0,8,,,,0,,,,,,,,123.0,,0,0
