track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days,equip_blinker,equip_lasix
Del Mar,2025-07-20,1,,Storm Lady (GB),0,,,-999.0,9,,,,0,,,,,,,,,,0,0
Del Mar,2025-07-20,1,1,Boujee Beach,0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,1,2,Icons Only,0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,1,3,Global Consort,0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,1,4,Edge of Mali (IRE),0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,1,5,Rehearsal (IRE),0,,,-999.0,9,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,1,6,Double Bay (IRE),0,,,-999.0,9,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,1,7,Angelica Bay (IRE),0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,1,9,Judith,0,,,-999.0,9,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,2,1,Redemption Time,0,,,-999.0,6,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,2,2,American Empire,0,,,-999.0,6,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,2,3,Majestic Palisades,0,,,-999.0,6,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,2,4,Petesoldfashioned,0,,,-999.0,6,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,2,5,Resemblance,0,,,-999.0,6,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,2,6,Sunset Storm,0,,,-999.0,6,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,,Noble Reflection,0,,,-999.0,11,,,,0,,,,,,,,,,0,0
Del Mar,2025-07-20,3,1,Tigerhon (FR),0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,2,Whatmakessammyrun,0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,3,Raging Waters,0,,,-999.0,11,,,,0,,,,,,,,118.0,,0,0
Del Mar,2025-07-20,3,4,Commander (FR),0,,,-999.0,11,,,,0,,,,,,,,118.0,,0,0
Del Mar,2025-07-20,3,5,Zoffarelli (IRE),0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,6,Jaime's Commitment,0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,7,Del Mar Jerry,0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,8,Caribbean King,0,,,-999.0,11,,,,0,,,,,,,,122.0,,0,0
Del Mar,2025-07-20,3,9,Harry's Onthefly,0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,3,11,Golden Ale,0,,,-999.0,11,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,1,Toppers At Seaside,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,2,Charming Tiger,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,3,Tapit Dynasty,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,4,Nobel Gary,0,,,-999.0,8,,,,0,,,,,,,,118.0,,0,0
Del Mar,2025-07-20,4,5,Travail,0,,,-999.0,8,,,,0,,,,,,,,125.0,,0,0
Del Mar,2025-07-20,4,6,Skyquist,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,7,Cano for the Win,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
Del Mar,2025-07-20,4,8,Jennys Tiz,0,,,-999.0,8,,,,0,,,,,,,,120.0,,0,0
