track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days
Churchill Downs,2024-09-15,4,9,Man On the Moon,0,,,-999.0,9,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,5,1,Fearless Lady,0,,,-999.0,12,,,,0,,,,,,,,114.0,
Churchill Downs,2024-09-15,5,2,Dinahs Girl,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,3,Miss Tifeye,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,4,Kentucky Smokeshow,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,5,D'argento Bolt,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,6,Royalewithcheese,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,7,Haleakala,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,8,Sweet Music,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,9,Wisconsin Gal,0,,,-999.0,12,,,,0,,,,,,,,112.0,
Churchill Downs,2024-09-15,5,10,Maclean's Lullaby,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,11,Hear the Queen,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,5,12,Divineintervention,0,,,-999.0,12,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,1,Rita's Legacy,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,2,Sunday Disruptor,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,3,Runnin N Gunnin,0,,,-999.0,10,,,,0,,,,,,,,114.0,
Churchill Downs,2024-09-15,6,4,Margot's Angel,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,5,Dawn After Dawn,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,6,Rando,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,7,Aledean,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,8,Champagne Nights,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,9,Alongcomesawoman,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,6,10,Trading Secrets,0,,,-999.0,10,,,,0,,,,,,,,119.0,
Churchill Downs,2024-09-15,7,1,Lemon Muffin,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,2,Huntress for Hire,0,,,-999.0,16,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,7,3,Sweet Gal of Mine,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,4,Come as You Are,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,5,Determined Candy,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,6,Harbor Springs,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,7,Benedetta,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,8,Hey Olivia,0,,,-999.0,16,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,7,9,Steampunk,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,10,Lightning Myqueen,0,,,-999.0,16,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,7,11,La Foret,0,,,-999.0,16,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,7,12,Red River Magic,0,,,-999.0,16,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,7,13,Miss Rockette,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,7,14,Sister Kisses,0,,,-999.0,16,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,7,15,Mugen,0,,,-999.0,16,,,,0,,,,,,,,113.0,
Churchill Downs,2024-09-15,7,16,Curlin's Magic,0,,,-999.0,16,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,1,V V's Dream,0,,,-999.0,8,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,2,Silver Rose,0,,,-999.0,8,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,3,Mink's Palace,0,,,-999.0,8,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,4,Princess Madison,0,,,-999.0,8,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,8,5,Let Them Watch,0,,,-999.0,8,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,6,Ms. Tart,0,,,-999.0,8,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,8,7,Riperton,0,,,-999.0,8,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,8,8,Dorothy Crowfoot,0,,,-999.0,8,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,9,1,Ben Franklin,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,2,Lambeth,0,,,-999.0,12,,,,0,,,,,,,,120.0,
Churchill Downs,2024-09-15,9,3,Event Detail,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,4,Single Dot Yaht,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,5,Baton Rouge,0,,,-999.0,12,,,,0,,,,,,,,124.0,
Churchill Downs,2024-09-15,9,6,Expensive Cut,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,7,Bourbon Resolve,0,,,-999.0,12,,,,0,,,,,,,,124.0,
Churchill Downs,2024-09-15,9,8,Creative Minister,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,9,Hurry Hurry,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,10,Mackman,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,11,King Kumbalay,0,,,-999.0,12,,,,0,,,,,,,,122.0,
Churchill Downs,2024-09-15,9,12,Game Warden,0,,,-999.0,12,,,,0,,,,,,,,126.0,
Churchill Downs,2024-09-15,10,1,Al Ameeq,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,2,Bebedouro,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,3,Brio,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,4,Thoughtthatcounts,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,5,Cathedral Beach,0,,,-999.0,14,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,10,6,Chryso Alogo,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,7,G T Five Hundred,0,,,-999.0,14,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,10,8,Holiday House,0,,,-999.0,14,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,10,9,B Fifty Two,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,10,Junior Bug,0,,,-999.0,14,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,10,11,Morunning,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,12,B Sudd,0,,,-999.0,14,,,,0,,,,,,,,121.0,
Churchill Downs,2024-09-15,10,13,Willie Bird,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Churchill Downs,2024-09-15,10,14,Northern Chill,0,,,-999.0,14,,,,0,,,,,,,,118.0,
Fair Grounds,2024-09-15,1,1,Rl Krafty Wish,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,2,Rough Majestic,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,3,Mp Shinning Memories,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,4,Freedom Ride,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,5,Unbethlievable,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,6,Air Cav Piloto,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,7,Miss La Panther,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,1,8,One Eye Angel,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,1,Masons Jet Black,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,2,Quick Ladys Cash,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,3,Sweater Tlc,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,4,Mr Secret Lee,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,5,Apollitical Frosty,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,6,Cr Wicked Wabbit,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,2,7,Zoomin Dash,0,,,-999.0,7,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,3,1,Fast Too Lunch,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,2,Ima Calente Kid,0,,,-999.0,10,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,3,3,Precious T,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,4,Bikila Cartel,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,5,Jess Tiz an Ocean,0,,,-999.0,10,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,3,6,Vf Wheely Sixty,0,,,-999.0,10,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,3,7,Cheaper Than Gas,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,8,Memphis Badboy,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,9,Jj Sir Runaway,0,,,-999.0,10,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,3,10,Sweet Tadpole,0,,,-999.0,10,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,1,Jessagreatgrandson,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,2,Ponookies Fast Cash,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,3,Jess Back the Blue,0,,,-999.0,8,,,,0,,,,,,,,126.0,
Fair Grounds,2024-09-15,4,4,Sizzlin Grace,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,5,Toasta Patriot Chick,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,6,Jess Ta Dash a Blue,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,7,Force of Anakin,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,4,8,Jm Friday,0,,,-999.0,8,,,,0,,,,,,,,128.0,
Fair Grounds,2024-09-15,5,1,Jessadifferentdolly,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,2,Lynns Piloto Magic,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,3,Jtf Marshal,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,4,Lets Geaux,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,5,Hes Fire,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,6,M This Game Is Fire,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,7,Grano D Oro,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,8,Makinit,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,9,Three R One Fire,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,5,10,Dancing Ace Train,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,6,1,Bama Fortune Cookie,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,6,2,Jamies Secret Piloto,0,,,-999.0,10,,,,0,,,,,,,,124.0,
Fair Grounds,2024-09-15,6,3,Precious Rogue,0,,,-999.0,10,,,,0,,,,,,,,124.0,
